41.263,52.456
80.815,25.055
26.165,15.516
49.507,26.205
31.346,62.817
70.106,67.658
53.549,77.117
10.338,55.609
6.186,45.63
44.156,23.63
88.275,45.364
0.198,14.676
21.268,35.378
13.904,10.363
87.728,90.504
22.186,2.005
22.149,28.457
16.651,49.285
62.735,84.148
65.59,29.751
54.663,59.358
72.329,90.162
89.631,89.321
86.188,46.367
5.306,98.857
79.47,83.589
35.214,23.264
97.441,96.018
64.051,90.868
13.029,21.888
20.159,3.437
91.06,13.272
91.429,71.388
98.797,95.047
66.332,56.789
80.321,52.706
40.583,98.412
5.485,9.99
22.75,21.44
14.984,60.312
51.063,24.429
21.821,92.621
78.056,85.76
8.384,53.1
77.089,26.825
67.181,29.965
36.413,20.206
0.243,40.094
24.52,60.416
73.887,6.356
54.255,60.28
18.744,61.341
46.97,34.217
7.216,78.868
4.104,68.346
46.479,4.483
95.27,71.213
83.145,51.075
27.529,54.504
65.314,30.327
82.585,67.259
94.775,21.958
65.695,24.856
23.745,48.101
84.356,28.033
16.531,63.795
93.129,39.249
77.97,74.591
71.773,37.158
16.207,43.004
32.452,19.408
34.838,82.809
54.624,7.181
71.581,90.483
90.749,7.495
14.368,54.616
5.084,56.185
94.223,53.177
44.339,55.645
88.982,34.225
23.188,26.481
38.433,52.628
16.862,71.239
44.212,67.273
44.405,43.691
91.548,46.172
74.844,76.451
69.864,91.731
21.179,24.571
53.408,68.784
95.28,9.482
82.353,0.062
68.934,73.495
43.986,52.249
45.407,47.739
53.308,42.707
14.519,30.339
8.654,29.375
3.504,96.979
81.396,18.222
12.166,86.79
34.43,42.88
10.448,50.933
7.003,98.148
97.118,63.354
81.892,14.087
75.88,34.376
54.998,63.359
10.009,12.222
55.164,73.593
59.817,57.163
6.071,78.722
18.037,23.996
95.11,26.628
2.029,15.435
14.709,97.892
83.441,70.015
33.909,60.305
86.054,2.155
16.103,88.354
91.138,11.63
13.786,91.199
47.491,60.631
92.807,67.146
55.526,11.211
98.86,77.917
27.757,39.872
74.21,77.591
70.914,15.557
0.465,88.728
20.676,29.973
11.621,0.738
42.729,40.328
80.195,97.271
77.326,81.063
22.67,13.853
45.636,55.284
54.104,12.918
47.772,30.825
36.41,19.255
10.768,14.287
75.206,67.627
16.25,96.838
98.432,5.618
17.749,35.62
96.166,90.672
67.5,48.125
19.379,41.155
96.008,19.919
48.825,92.022
84.744,97.621
61.134,32.346
26.345,42.085
86.856,23.275
20.1,0.765
47.557,58.309
22.386,74.472
12.464,29.964
25.249,51.633
77.407,58.584
1.064,28.225
3.507,88.334
83.941,12.689
12.125,43.858
60.109,65.345
6.095,10.5
1.591,3.881
71.919,32.57
67.061,24.485
0.45,59.286
6.867,69.506
81.221,17.295
74.256,68.575
10.793,25.29
38.271,62.96
34.959,93.41
63.007,53.404
72.657,5.127
97.779,29.112
47.061,80.348
3.033,53.606
24.591,4.48
3.499,52.034
75.18,89.957
11.939,57.685
91.155,41.584
71.524,16.456
94.516,71.871
23.034,32.599
20.076,29.336
14.146,37.348
36.988,59.716
11.322,44.983
25.719,50.742
28.11,76.937
93.406,78.592
65.39,32.418
35.294,72.385
34.075,2.467
82.987,23.984
9.878,94.741
54.202,17.343
79.279,99.899
79.251,20.833
59.895,87.619
14.619,86.77
17.542,79.076
3.051,57.104
72.62,46.127
90.618,98.938
28.685,55.676
87.68,96.002
1.273,1.645
74.295,42.659
90.206,2.677
78.158,70.944
43.267,52.801
33.294,60.882
75.824,48.904
69.768,80.784
46.505,67.026
27.352,15.244
61.541,11.072
10.442,28.33
35.776,7.779
16.504,83.697
51.314,48.723
62.496,8.279
43.315,37.45
29.486,53.373
0.858,26.039
13.619,78.707
26.973,64.158
40.754,75.672
67.946,12.42
27.258,25.38
46.707,26.544
25.703,68.296
48.906,19.219
25.397,5.362
69.331,75.888
22.516,37.719
24.081,60.673
67.492,4.028
98.531,28.939
85.067,39.291
50.352,76.285
26.341,93.007
15.553,77.945
68.701,5.052
26.65,9.065
56.77,38.089
79.018,99.607
71.198,96.556
43.957,11.869
99.548,67.723
37.326,13.863
44.121,0.622
29.272,51.261
99.994,73.214
37.165,32.178
93.562,66.973
31.479,30.217
97.772,83.755
15.96,0.661
3.949,32.787
7.67,82.614
20.025,64.217
71.955,71.025
48.281,42.483
82.993,73.475
24.953,93.807
89.713,82.096
94.87,16.286
53.125,96.356
61.369,76.987
89.521,40.484
79.773,52.927
32.298,70.054
10.531,80.96
90.656,0.191
62.442,68.479
19.491,94.645
76.056,65.034
95.534,41.478
98.236,4.971
40.842,39.354
35.029,38.038
21.416,91.04
27.071,27.735
51.247,0.23
21.03,0.893
10.236,95.211
9.581,6.103
66.387,95.124
7.821,67.767
59.055,16.727
27.54,40.459
1.291,57.203
39.171,97.67
30.796,17.575
14.357,5.069
72.397,46.754
84.247,69.27
27.259,3.846
31.037,27.911
2.917,36.033
7.667,60.758
70.326,83.776
6.059,54.555
69.7,23.348
81.222,31.405
89.387,9.277
15.675,58.634
17.142,75.638
42.627,83.262
39.637,95.126
47.405,35.341
50.897,16.937
65.276,14.382
33.456,23.068
46.926,6.25
14.522,38.706
17.957,94.389
53.967,35.051
90.814,44.657
39.865,83.931
94.875,55.473
89.971,92.632
64.897,4.959
40.239,35.143
70.042,97.376
31.518,32.051
19.01,69.965
81.774,29.098
5.634,52.029
37.061,97.156
64.684,6.954
74.122,92.559
32.41,7.439
99.415,99.913
73.269,20.419
5.656,65.835
77.152,96.735
53.385,89.908
89.59,24.952
68.721,78.405
21.032,47.576
82.968,18.444
80.781,52.348
1.047,32.31
79.238,55.249
2.791,14.1
63.847,18.121
32.721,59.128
91.984,33.729
86.012,10.193
89.054,7.641
13.182,9.726
18.009,65.276
25.547,30.569
64.168,38.172
47.107,40.366
22.431,85.678
93.709,80.815
69.108,15.64
36.187,83.19
95.224,27.909
39.518,48.219
63.25,39.94
53.425,76.565
1.403,32.418
5.952,92.986
35.134,18.101
40.225,79.768
5.829,25.562
39.666,92.42
66.619,89.436
40.48,24.049
32.713,25.373
40.608,71.182
48.751,66.837
73.523,37.305
76.757,71.978
43.963,87.005
46.522,30.421
94.746,47.928
70.382,86.881
22.977,81.218
55.636,18.088
64.36,28.97
97.812,6.073
9.012,79.248
82.896,16.476
96.302,97.037
77.3,79.849
46.657,71.783
83.946,23.373
77.919,66.281
64.233,46.254
68.49,94.703
95.395,58.404
83.776,13.965
68.698,27.069
87.187,81.137
36.998,58.442
72.062,30.278
26.453,95.457
95.671,60.143
10.584,41.244
87.73,77.313
19.301,9.518
22.726,79.683
86.274,48.618
46.833,3.043
33.334,39.79
39.66,29.615
27.262,67.559
61.066,36.904
26.733,22.022
39.327,82.055
17.414,71.399
99.576,96.265
84.391,50.234
88.137,5.252
43.689,69.56
61.419,36.451
79.821,28.344
3.103,30.387
17.469,28.335
25.93,77.713
93.893,35.659
52.982,2.543
28.74,95.311
70.506,16.783
44.517,21.999
25.379,77.283
37.303,28.862
95.585,64.303
4.059,58.474
16.09,24.703
71.65,11.325
67.694,74.645
81.317,45.094
26.463,53.886
31.099,1.582
56.24,96.168
57.424,96.501
59.716,19.129
10.867,73.97
48.475,6.526
97.625,96.118
86.789,29.752
69.556,12.146
81.259,36.821
43.726,25.573
64.735,79.417
92.843,9.908
69.915,92.809
64.28,35.77
81.284,45.997
81.938,91.498
10.011,89.443
74.794,5.116
24.899,85.631
47.903,59.69
86.008,27.299
38.961,90.331
70.278,6.133
17.155,16.648
91.25,61.201
90.193,8.676
40.426,94.75
10.292,80.414
67.666,5.257
22.45,49.354
58.806,8.098
65.095,21.087
33.442,50.14
70.492,0.748
92.819,53.807
13.955,97.109
62.679,42.408
36.308,7.038
53.34,18.775
97.531,73.356
56.267,30.851
93.704,22.397
17.799,78.645
11.036,35.519
70.033,93.212
74.145,12.244
62.553,78.941
7.705,57.556
14.501,23.788
16.867,93.449
25.489,4.877
62.898,49.581
25.722,66.406
9.47,5.438
9.693,58.134
75.186,0.135
96.926,5.736
77.433,69.629
37.749,49.144
62.452,32.059
33.191,37.803
77.373,81.126
88.649,28.046
80.988,93.528
40.894,68.164
87.258,39.585
0.74,18.568
46.513,98.17
94.26,77.716
74.368,35.659
50.874,57.454
69.1,46.978
71.7,49.699
54.738,77.146
27.253,79.86
62.386,0.509
84.553,26.6
92.792,58.475
6.797,48.315
21.81,82.57
77.556,83.999
94.036,89.873
74.11,45.735
39.737,99.8
85.844,95.605
54.771,77.531
96.221,59.342
76.529,44.592
88.006,31.361
73.762,60.599
84.307,92.808
34.218,21.048
52.776,57.883
17.435,52.572
84.003,12.898
83.782,53.026
0.828,52.473
7.4,90.003
76.868,73.324
54.158,25.034
47.948,7.69
66.512,99.149
16.986,81.284
58.249,90.138
89.805,51.974
25.477,45.804
52.923,24.296
80.493,68.565
7.426,30.669
1.826,47.699
43.336,0.11
79.091,10.618
78.1,28.203
39.734,40.478
0.856,98.789
84.798,36.179
9.445,80.945
65.265,80.462
89.378,15.717
76.147,20.571
63.563,7.279
41.359,70.971
17.858,47.62
22.952,65.781
87.182,21.508
76.539,70.931
4.956,11.006
69.135,34.367
17.179,55.519
45.382,88.109
97.48,20.775
15.246,96.495
52.056,4.517
72.552,52.94
35.271,1.723
9.328,26.679
94.37,76.864
59.533,25.127
95.744,81.378
10.058,3.868
0.819,68.452
84.655,98.488
20.262,8.113
30.217,77.208
21.737,78.563
0.138,22.34
66.019,30.978
18.981,56.827
10.903,5.487
44.812,6.565
85.847,34.016
36.942,55.902
63.543,67.598
10.886,21.862
9.267,88.553
66.502,57.668
28.031,92.77
63.462,18.14
4.857,6.961
17.324,63.99
37.83,16.329
25.492,94.135
48.717,53.479
26.022,83.943
9.082,43.216
61.414,10.858
45.346,11.238
6.029,99.856
11.353,70.36
22.976,69.224
24.97,93.232
75.116,29.382
32.556,44.433
44.458,18.553
81.603,16.619
40.372,50.636
37.827,26.868
2.679,82.907
84.853,2.514
66.523,71.187
66.422,99.307
76.725,46.514
97.166,89.177
3.425,64.725
3.267,45.453
30.758,98.239
72.026,31.349
88.909,7.797
61.052,77.78
97.964,85.631
10.071,51.142
10.689,32.893
30.295,70.42
50.403,60.648
35.278,67.672
44.474,8.683
15.78,4.566
90.461,91.525
91.908,78.516
77.464,63.808
58.667,57.635
45.433,54.101
45.683,15.781
98.012,24.365
42.878,95.733
28.215,28.846
64.39,25.992
94.308,34.103
52.956,11.433
25.256,64.094
5.122,44.785
53.425,53.379
65.699,92.577
70.577,8.704
51.212,19.178
83.908,53.896
99.482,15.511
50.101,88.537
77.73,55.855
32.371,18.978
77.554,69.522
64.094,20.132
72.518,36.631
86.745,33.056
66.536,81.731
24.455,9.512
9.596,4.095
63.883,87.616
33.412,84.834
44.991,6.841
11.358,88.917
42.64,44.991
53.893,34.076
24.658,34.664
46.53,75.982
85.652,99.647
56.03,5.081
75.141,69.068
36.243,24.859
40.589,43.168
91.365,24.712
12.928,91.363
13.285,37.533
19.96,98.192
70.736,44.205
83.163,75.324
67.843,49.659
94.265,7.478
15.495,93.164
26.365,15.236
31.956,23.233
38.166,5.593
2.594,26.8
2.873,62.047
29.77,57.673
31.596,86.126
79.475,25.528
81.306,97.839
8.699,82.99
36.155,22.748
34.556,64.339
97.706,77.539
61.503,5.147
16.527,0.474
97.496,78.578
92.394,47.185
91.043,93.179
27.578,33.331
85.148,98.998
76.578,55.311
80.024,96.806
92.473,8.218
39.794,82.33
53.555,25.066
16.374,98.512
89.604,75.181
55.127,31.839
72.738,56.391
90.071,88.204
78.169,29.148
76.25,83.635
14.463,63.361
44.756,14.331
6.085,75.337
37.594,73.778
83.249,38.296
27.732,2.268
1.882,35.854
64.378,35.501
47.604,19.634
32.345,18.677
26.725,77.938
48.68,62.743
33.39,98.645
28.083,38.619
71.672,5.939
79.429,68.336
3.133,47.791
98.554,91.253
17.842,65.432
79.94,74.98
32.879,90.773
61.157,21.935
68.812,85.629
50.425,69.778
9.495,29.572
74.915,6.982
58.974,89.131
58.192,11.93
2.54,75.63
82.52,63.615
50.47,1.351
67.948,46.356
64.993,3.704
91.32,0.364
28.865,98.269
35.7,41.348
59.082,31.105
84.966,47.925
31.201,20.603
29.048,33.542
76.617,19.883
99.868,35.804
57.312,12.627
14.151,1.293
75.076,63.927
4.119,87.601
38.96,4.5
23.76,34.319
73.386,32.249
89.977,42.061
39.861,37.541
78.399,26.132
17.517,33.086
97.219,43.487
39.578,63.643
20.291,78.372
91.609,98.948
47.056,6.031
51.172,0.582
76.041,60.012
52.001,60.247
17.895,56.871
68.716,97.934
50.464,18.81
93.542,59.029
89.342,49.24
86.197,70.384
36.15,88.467
0.789,24.512
27.833,84.035
10.931,27.862
74.707,91.896
2.934,75.94
13.214,24.191
83.578,69.528
49.159,85.298
65.096,18.35
85.978,7.825
95.152,26.274
39.076,96.358
22.033,82.248
99.31,89.764
77.469,51.776
73.362,85.746
72.635,59.498
95.891,57.61
96.505,65.975
21.605,66.041
59.438,93.843
17.364,94.59
10.483,75.108
42.318,38.85
3.044,64.452
56.346,89.677
43.625,31.735
96.684,82.988
95.044,97.209
66.584,42.087
76.717,60.938
57.699,25.11
73.312,83.261
42.504,37.777
10.568,3.711
96.014,59.249
65.14,74.192
3.316,4.973
39.222,21.316
63.493,59.58
78.057,12.066
79.956,62.27
66.128,59.823
50.93,47.222
17.391,20.188
19.439,88.717
52.931,24.288
92.012,13.581
